display_id,ad_id,platform,Country,document_id,campaign_id,advertiser_id,confidence_level_x,confidence_level_y,confidence_level
16874610,223781,0,214,933177,16235,761,0.1746060525,0.0652961265112456,0.0
16874610,251970,0,214,1459908,22970,913,0.20562626700000003,0.015515373722457237,0.0
16874610,282224,0,214,1676754,16664,1510,0.394021287,0.17472840955221103,0.0
16874610,288377,0,214,1301965,17295,1701,0.495,0.36538563262057,0.736374189299779
16874611,48187,1,214,964140,6544,1823,0.138713553,0.0287844265570839,0.0
16874611,116176,1,214,929998,12029,486,0.495,0.37323816410624394,0.60448840769347
16874611,132780,1,214,1203531,16528,1006,0.39385887750000004,0.044273440955837004,0.0124459701215065
16874611,202812,1,214,1128940,23482,3426,0.2580845355,0.0847961764519634,0.0158225334396498
16874612,43546,1,214,943217,6113,2043,0.495,0.49669548086394705,0.3835218096278452
16874612,153193,1,214,1233659,19459,2808,0.495,0.21218393674074107,0.20150183826947
16874612,168275,1,214,1420584,20764,2151,0.495,0.24628218020161866,0.242041672414001
16874612,250239,1,214,964310,25641,2348,0.3110300325,0.0610352912982475,0.540938292596777
16874613,167388,1,214,1019847,14496,446,0.495,0.430375751934231,0.277680611756755
16874613,188900,1,214,1472295,20197,2241,0.495,0.291255465411134,0.32089627233402
16874613,199933,1,214,1044683,7235,555,0.386875269,0.11084207461870249,0.4008384394908
16874613,201777,1,214,1331825,23406,3016,0.495,0.363640119915521,0.38550889906214
16874613,227750,1,214,1086095,13005,1570,0.452488707,0.259673520171615,0.7572593436006351
16874613,268548,1,214,1377696,26597,555,0.495,0.263319495503145,0.3648454851464717
16874614,36343,1,214,438834,4827,1485,0.495,0.12819361421162095,0.3851875024624606
16874614,39684,1,214,912125,5592,580,0.495,0.03263915946802916,0.2675407036110815
16874614,71547,1,214,1043039,8711,1919,0.18370098450000003,0.0853187631022152,0.5460157655003175
16874614,129491,1,214,1060089,10790,1593,0.495,0.24479621271373297,0.203818477105146
16874614,163614,1,214,1018737,11448,1650,0.22738914,0.019438115982711265,0.250143007000814
16874614,250085,1,214,1618502,26182,2151,0.495,0.265538010182784,0.220850949144822
16874615,2719,2,214,325649,541,621,0.495,0.05083332320164904,0.45708663468286626
16874615,111900,2,214,994584,4766,350,0.209524095,0.014484434736876467,0.7977043089968442
16874615,160754,2,214,1271578,20224,2352,0.495,0.1865480254984918,0.2843307486778867
16874615,180923,2,214,1151028,674,769,0.495,0.13583847552329098,0.28608656441925606
16874615,211592,2,214,1535449,24176,2352,0.495,0.17060359816822881,0.40620944314348095
16874615,317516,2,214,1716061,28943,3448,0.266692239,0.126895982327614,0.268062262243935
16874616,68753,2,38,1059117,9213,2435,0.2967379965,0.0357684055981894,0.0
16874616,141729,2,38,1302824,18147,2762,0.495,0.1594951720871508,0.297665988562385
16874616,150656,2,38,725311,2067,1434,0.495,0.19727147959476032,0.2935901739738085
16874616,152399,2,38,1107172,13940,1713,0.495,0.19783189625208875,0.15433983374197266
16874616,187934,2,38,1374077,22402,1713,0.495,0.18663927402713348,0.0
16874616,194337,2,38,1486676,22821,2146,0.23485997700000003,0.0825261714559164,0.354037144353519
16874616,228566,2,38,1572613,25151,1919,0.495,0.318320208730425,0.35131974538976296
16874616,288404,2,38,1301965,19297,1701,0.495,0.36538563262057,0.736374189299779
16874617,231008,1,38,1085676,19833,1222,0.3925596015,0.20454433571591898,0.25965071407461104
16874617,237858,1,38,1596619,25733,1960,0.495,0.03073743175891377,0.33733485865869367
16874618,53299,1,38,977287,7080,1920,0.495,0.43652573021758795,0.0
16874618,114437,1,38,1182185,14717,1960,0.495,0.02347445245726493,0.3454454448602273
16874618,125389,1,38,804322,16064,3001,0.495,0.09701985474064571,0.7459509403233571
16874618,155377,1,38,1307953,19742,1670,0.495,0.1127634831476881,0.3870459064509553
16874618,235316,1,38,1587662,25497,2701,1.0,0.00992914256958032,0.0
16874618,311566,1,38,1718824,6201,83,0.249476832,0.0284479809875494,0.0
16874619,51846,1,214,792947,6962,505,0.495,0.1389753239927708,0.23736267415425502
16874619,64756,1,214,884528,1607,613,0.495,0.39497461682191404,0.288655140531169
16874619,67292,1,214,1043039,8711,1919,0.18370098450000003,0.0853187631022152,0.5460157655003175
16874619,76779,1,214,964140,10196,1823,0.138713553,0.0287844265570839,0.0
16874619,173387,1,214,947798,21239,2169,0.495,0.43547088945533097,0.39011394454546
16874619,202637,1,214,1516572,9331,985,0.495,0.020662320612169317,0.242841063158237
16874620,101786,0,16,848822,2885,764,0.26636742,0.104496957237189,0.0
16874620,112111,0,16,965492,2939,764,0.2636064585,0.150297686688128,0.0
16874620,133112,0,16,1274488,17077,2762,0.2057886765,0.017890784204705867,0.5723921520547129
16874620,135924,0,16,1267552,16440,3042,0.495,0.406966613145188,0.13728276820351978
16874620,158220,0,16,934358,20007,3337,0.495,0.23533091832400588,0.24688104971434088
16874620,219363,0,16,1552964,24643,3042,0.495,0.382442407720358,0.07729403584390855
16874621,8847,0,214,21135,1726,24,0.1892229075,0.076861231947498,0.5931000880739375
16874621,19092,0,214,774594,3125,1438,0.495,0.21531931406852617,0.2514816001108032
16874621,44925,0,214,845425,582,318,0.205301448,0.08943349594115,0.278340152020828
16874621,86683,0,214,1106570,11201,2670,0.495,0.0287845720724851,0.2707822289001857
16874621,117993,0,214,1111413,12411,797,0.2230040835,0.058959321072528,0.5776230955003305
16874621,133143,0,214,1294382,17083,1510,0.4341364335,0.030827222285502894,0.8465363293065609
16874621,187980,0,214,1468748,22382,1055,0.198480249,0.01918875771604935,0.38470005770800053
16874621,246975,0,214,1100702,26058,2146,0.495,0.23727649113632823,0.36719201079664365
16874621,288374,0,214,1301965,17295,1701,0.495,0.36538563262057,0.736374189299779
16874621,289122,0,214,1687165,28025,3899,0.191983869,0.0412927322998846,0.0
16874622,111054,1,214,1173249,14312,1890,0.495,0.35306298570780703,0.6813516258004101
16874622,173403,1,214,1387632,21143,2876,1.0,0.09277430511887196,0.0
16874622,195278,1,214,1131603,22891,2690,0.495,0.03613398972679789,0.451956893925057
16874622,198125,1,214,1387843,22843,2768,0.3155774985,0.08214435674482028,0.0
16874623,12340,2,38,684733,1931,2182,0.495,0.2611320035559365,0.25453979676293026
16874623,14891,2,38,629476,1931,2182,0.495,0.4325257103892,0.244926324804792
16874623,28613,2,38,644187,1908,579,0.495,0.2751381177789225,0.33345311387157006
16874623,101251,2,38,1152263,13170,2176,0.495,0.17148579994170002,0.366286014107529
16874623,207981,2,38,1525270,23880,752,0.495,0.16445600189222923,0.24973544882270501
16874623,232531,2,38,1241413,15958,2807,0.495,0.28553043797989097,0.2440587259960704
16874624,47902,1,100,965468,2998,563,0.3685229955,0.04046835614541147,0.39586959787455445
16874624,238431,1,100,1598289,25757,3803,0.166647987,0.0768465004559256,0.22860853350302104
16874624,262597,1,100,1635640,26689,2216,0.17330677649999998,0.022494418194101803,0.0
16874625,80485,1,214,1089819,10601,92,0.495,0.28103315703584303,0.334066423219182
16874625,87029,1,214,1108820,11264,2690,0.495,0.40582545205939,0.497121036705849
16874625,104707,1,214,985451,13532,1955,0.495,0.0102003007487843,0.321491593359307
16874625,173400,1,214,1387632,21143,2876,1.0,0.09277430511887196,0.0
16874626,12064,1,214,676718,1326,906,0.353743731,0.182367758865345,0.0
16874626,173393,1,214,1387612,21143,2876,1.0,0.0427706695058512,0.0
16874626,202812,1,214,1128940,23482,3426,0.2580845355,0.0847961764519634,0.0158225334396498
16874626,225438,1,214,1155224,25012,2871,0.2688035625,0.12288497515275301,0.3907733005366555
16874626,225447,1,214,1155229,25012,2871,0.21780697950000003,0.05075032586468455,0.9164277292074481
16874627,6465,0,214,475749,1136,617,0.495,0.23341644175208814,0.0
16874627,18160,0,214,747999,2893,295,0.14700000000000002,0.0,0.0
16874627,142684,0,214,1288696,17450,2391,0.495,0.402828538184565,0.25125698772547167
16874627,149541,0,214,1106570,11201,2670,0.495,0.0287845720724851,0.2707822289001857
16874627,153332,0,214,1091687,11478,2639,0.495,0.30118858976813,0.32790794650127303
16874628,67347,1,214,942989,9029,92,0.495,0.351212560482257,0.337843083880021
16874628,81659,1,214,1086686,10498,1992,0.495,0.23340160290876927,0.06956181022560257
16874628,158484,1,214,1361837,20063,535,0.322236288,0.03613321739789418,0.0
16874628,185167,1,214,1428231,22232,1644,0.3324680865,0.027946880447195333,0.610594245084305
16874629,95824,0,214,942989,9028,92,0.495,0.351212560482257,0.337843083880021
16874629,187285,0,214,1116986,15430,769,0.495,0.39113942866031104,0.280951353134529
16874629,310948,0,214,868207,28808,1637,0.307619433,0.0845143243508788,0.13061785139437218
16874630,159784,0,214,1271578,20167,2352,0.495,0.1865480254984918,0.2843307486778867
16874630,194922,0,214,1488246,22845,1594,0.495,0.17500964275438238,0.30076756688972545
16874631,8561,0,214,386306,854,862,0.495,0.18130750506932253,0.269580051969204
16874631,34909,0,214,872341,5113,2004,0.495,0.38185470865502,0.538888539007727
16874631,54043,0,214,692242,6235,5,0.495,0.277052029001125,0.43006986843227235
16874631,61159,0,214,992370,7283,1919,0.495,0.318320208730425,0.352204527995858
16874631,88711,0,214,1098103,10945,1919,0.495,0.36762098266465904,0.351282799598198
16874631,129108,0,214,1274487,16582,2762,0.2269019115,0.028599310844432735,0.0
16874631,139682,0,214,826636,17910,1672,0.18467544149999998,0.0319428624540178,0.210209655808711
16874631,279893,0,214,12668,19474,14,0.495,0.24403268150154267,0.32577090442432405
16874631,302352,0,214,1083058,8745,1206,0.2934898065,0.06602190684726394,0.0
16874632,28668,0,38,839863,3924,2179,0.32499724950000003,0.204541141201519,0.2851812306166877
16874632,58515,0,38,972100,6823,607,0.495,0.0110654995151424,0.23523522946539777
16874632,86933,0,38,1108479,11240,2557,0.495,0.24294336610366252,0.24596275953566782
16874632,101249,0,38,1152265,13171,2176,0.3422126565,0.15381993515950598,0.521506511416298
16874632,116261,0,38,943876,6316,1010,0.25175056500000004,0.02390337756389844,0.0
16874632,134979,0,38,1302739,17334,752,0.495,0.16298768059480254,0.433519212120394
16874632,155815,0,38,1387160,19792,1450,0.305670519,0.09612782317322635,0.635818514822954
16874632,173292,0,38,1434518,21227,2360,0.205951086,0.0132956492042238,0.0
16874632,269583,0,38,1649109,26993,2669,0.495,0.03839343175177641,0.45351173424204366
16874633,36252,2,214,1151028,674,769,0.495,0.13583847552329098,0.28608656441925606
16874633,80177,2,214,1044021,10586,2494,0.495,0.35820157091886207,0.31344454176634
16874633,80180,2,214,1044020,10585,2494,0.254024298,0.07929101358605772,0.8480780803496372
16874633,158356,2,214,1391981,20054,1684,0.495,0.42110139204333097,0.42844085167581364
16874633,172435,2,214,1432967,21133,1683,0.495,0.07137400795861844,0.3375380261924383
16874633,302078,2,214,1704744,2202,1014,0.495,0.16991625095278912,0.2682044735634053
16874634,61159,0,214,992370,7283,1919,0.495,0.318320208730425,0.352204527995858
16874634,67558,0,214,968349,6724,1352,0.42357981599999994,0.02552409429104068,0.5795020520410963
16874634,127047,0,214,1260980,16274,1813,0.37047190950000003,0.170188854036621,0.253982616145064
16874634,144739,0,214,1337362,18488,2909,0.495,0.24239998890151748,0.8550512721712079
16874634,228959,0,214,1141938,25174,2712,0.495,0.24839139813789574,0.3468919130517686
16874634,288377,0,214,1301965,17295,1701,0.495,0.36538563262057,0.736374189299779
16874635,25397,0,100,830209,3845,792,0.495,0.41463543986669205,0.26235683597698894
16874635,33062,0,100,867662,4864,792,0.495,0.0761581435824168,0.537776994218148
16874635,36619,0,100,899906,5295,792,0.495,0.47240826483892895,0.30071444532319
16874635,63337,0,100,796753,3305,1726,0.15235595100000002,0.010305164345161872,0.270479875448379
16874635,111697,0,100,796745,3305,1726,0.1544672745,0.0350848375673111,0.0199962193765869
16874635,138832,0,100,1316884,11919,2757,0.495,0.30594652556938295,0.3682059400890207
16874635,188665,0,100,1463156,22463,681,0.495,0.49986290705478603,0.23998379655566604
16874635,238429,0,100,1598289,25757,3803,0.166647987,0.0768465004559256,0.22860853350302104
16874636,1352,0,214,30021,295,39,0.4966959312753707,0.0,0.0
16874636,61159,0,214,992370,7283,1919,0.495,0.318320208730425,0.352204527995858
16874636,72346,0,214,902720,5306,1991,0.23502238649999999,0.018433191934106297,0.5858283364476421
16874636,92003,0,214,737859,11938,1028,0.25158815549999997,0.133068814416196,0.0012632238581550801
16874636,112111,0,214,965492,2939,764,0.2636064585,0.150297686688128,0.0
16874636,121132,0,214,1059054,15488,2447,0.495,0.151303463687109,0.08562670773805535
16874636,133676,0,214,1297868,17143,1919,0.495,0.318320208730425,0.35131974538976296
16874636,151028,0,214,1270285,18075,865,0.4088005515,0.08299363930221049,0.09344524447501991
16874637,137150,1,214,1225363,17622,2988,0.495,0.12345210205145402,0.506221310168952
16874637,175427,1,214,1086095,13005,1570,0.452488707,0.259673520171615,0.7572593436006351
16874637,182822,1,214,1458408,5125,628,0.495,0.03115786992210579,0.584960354320509
16874637,235441,1,214,1377696,11654,555,0.495,0.263319495503145,0.3648454851464717
16874638,21815,1,214,801531,3372,906,0.190359774,0.0345486528503523,0.0
16874638,24959,1,214,793069,3625,1729,0.22056794100000002,0.0908840093536932,0.0
16874638,144124,1,214,1044683,7235,555,0.386875269,0.11084207461870249,0.4008384394908
16874638,188889,1,214,1472295,19477,2241,0.495,0.291255465411134,0.32089627233402
16874639,20266,2,214,787022,3257,1453,0.495,0.13470390011222225,0.42696909178827297
16874639,55996,2,214,208091,7465,372,0.495,0.401164703638406,0.38338661337950974
16874639,162754,2,214,1292723,17770,2391,0.495,0.521232836024426,0.1155971324348348
16874639,167350,2,214,1323567,20702,285,0.2814715035,0.156892795681362,0.0
16874639,180720,2,214,1151028,674,769,0.495,0.13583847552329098,0.28608656441925606
16874639,234445,2,214,1586187,25475,210,0.495,0.29069090709552053,0.2702920610204749
16874639,259370,2,214,1109881,26619,3829,0.495,0.37690358447633,0.21535065649405552
16874640,8024,0,214,144036,30,27,0.139038372,0.0564647025617104,0.48800054229788603
16874640,19790,0,214,780251,3150,1685,0.2109857805,0.0796868552882627,0.31031856772814004
16874640,33888,0,214,640048,3634,1812,0.495,0.03026490603482965,0.35613367155282816
16874640,57788,0,214,997969,7741,1594,0.495,0.26795898661697704,0.5572068908632223
16874640,150057,0,214,1358036,19040,1913,0.495,0.20177915633035198,0.231025336459809
16874640,167205,0,214,1303874,16235,761,0.495,0.150226661140025,0.6771582638729406
16874640,190287,0,214,1395209,22609,2093,0.495,0.20462395069477401,0.2837514254365203
16874640,312386,0,214,1617964,28850,3922,0.34010133299999995,0.02122953571428571,0.5381502353493851
16874641,98301,0,100,991950,12615,2198,0.495,0.28389147957608896,0.0
16874641,111697,0,100,796745,3305,1726,0.1544672745,0.0350848375673111,0.0199962193765869
16874641,188664,0,100,1463156,22463,681,0.495,0.49986290705478603,0.23998379655566604
16874641,238430,0,100,1598289,25757,3803,0.166647987,0.0768465004559256,0.22860853350302104
16874642,48185,1,214,964140,6544,1823,0.138713553,0.0287844265570839,0.0
16874642,91137,1,214,1101032,11041,1734,0.495,0.34798066027474106,0.30284995190610947
16874642,128496,1,214,1086095,13005,1570,0.452488707,0.259673520171615,0.7572593436006351
16874642,132780,1,214,1203531,16528,1006,0.39385887750000004,0.044273440955837004,0.0124459701215065
16874643,71807,0,214,871277,4931,2018,0.477824589,0.22743117601867702,0.23131745637902248
16874643,86683,0,214,1106570,11201,2670,0.495,0.0287845720724851,0.2707822289001857
16874643,144741,0,214,1337362,18488,2909,0.495,0.24239998890151748,0.8550512721712079
16874643,147536,0,214,1347230,18767,2426,0.495,0.10223125858452231,0.393663273116648
16874643,153167,0,214,1137800,12672,1650,0.2606830875,0.10450690488371801,0.46641630742028295
16874643,302147,0,214,1703528,55,87,0.495,0.36889529310620206,0.5416400816915294
16874644,40205,0,16,917502,3438,1625,0.495,0.24245322876199796,0.0
16874644,40206,0,16,917503,3438,1625,0.495,0.2420398231132449,0.0
16874644,76814,0,16,824972,10203,1927,0.495,0.2933214898972885,0.7921542568497301
16874644,97834,0,16,817548,693,764,0.495,0.20336145801605948,0.338614210861124
16874644,112111,0,16,965492,2939,764,0.2636064585,0.150297686688128,0.0
16874644,150656,0,16,725311,2067,1434,0.495,0.19727147959476032,0.2935901739738085
16874644,153008,0,16,1347904,19365,3236,0.495,0.13044591140633774,0.10837196662612422
16874644,162129,0,16,1405507,20334,1713,0.495,0.38808947584434705,0.00121548341554764
16874645,30611,2,214,859959,2328,1438,0.20270289600000002,0.0594136935365072,0.0
16874645,45192,2,214,953930,6296,1594,0.495,0.11934419617066555,0.4686805193926733
16874645,83658,2,214,992370,7283,1919,0.495,0.318320208730425,0.352204527995858
16874645,88710,2,214,1098103,10945,1919,0.495,0.36762098266465904,0.351282799598198
16874645,138353,2,214,786803,17762,1703,0.495,0.20879823822580756,0.531318629705016
16874645,288365,2,214,1301965,17295,1701,0.495,0.36538563262057,0.736374189299779
16874646,61173,0,214,700151,2264,1283,0.495,0.270668000871963,0.872787532285068
16874646,149541,0,214,1106570,11201,2670,0.495,0.0287845720724851,0.2707822289001857
16874646,162417,0,214,1380774,5007,1386,0.495,0.34616544792760806,0.0
16874646,173006,0,214,1031141,21149,1703,0.495,0.365898150036542,0.4516659272216523
16874646,208613,0,214,1528395,23976,2407,0.495,0.1863608080842399,0.0164839059582598
16874646,288377,0,214,1301965,17295,1701,0.495,0.36538563262057,0.736374189299779
16874647,48137,0,214,960570,1895,1352,0.4217933115,0.20171174631246203,0.38682521702170053
16874647,97676,0,214,1142207,2190,1448,0.3659244435,0.022875902889393566,0.3277628790876947
16874647,149539,0,214,1106570,11201,2670,0.495,0.0287845720724851,0.2707822289001857
16874647,165330,0,214,1412774,2234,1475,0.2226792645,0.12030359509986699,0.0
16874647,190062,0,214,1172584,15214,1650,0.23713371,0.0739871756453852,0.6830640458208279
16874647,273567,0,214,1649400,25885,112,0.495,0.044941845838533764,0.5089416596918866
16874648,125749,1,214,791123,13365,1635,0.3448112085,0.19165055633678602,0.7439637790614197
16874648,160454,1,214,1108162,20197,2241,0.495,0.29955360732034003,0.32089627233402
16874648,172955,1,214,1419600,20933,210,0.495,0.1482999773539153,0.3664531253905306
16874648,278448,1,214,1414815,27454,2713,0.495,0.309797067705098,0.3733974565582742
16874649,35593,0,38,863855,5193,1665,0.2554859835,0.011517073468104032,0.0
16874649,78042,0,38,992433,8003,1010,0.495,0.20597478927296037,0.306582071358302
16874649,113261,0,38,1100702,14573,2146,0.495,0.23727649113632823,0.36719201079664365
16874650,91683,2,38,419768,11867,2585,0.495,0.1735125820407501,0.311298112197772
16874650,94565,2,38,591242,12243,295,0.22430335950000002,0.11918791267884599,0.43465840583686194
16874650,167630,2,38,1346980,20741,1565,0.1768797855,0.017662089404676538,0.752564641872906
16874650,178754,2,38,1450929,21698,3200,0.3194753265,0.02745836364670546,0.41644184491419606
16874650,178918,2,38,1451230,21716,2222,0.495,0.42632164605145395,0.4066173671317045
16874650,197172,2,38,1453298,23054,3481,0.495,0.039107010939510904,0.040845484824520994
16874651,29281,1,214,690073,4488,19,0.45914749650000003,0.28021683610519504,0.033303334387412696
16874651,125211,1,214,876083,16054,772,0.495,0.03480564415380911,0.0
16874651,175427,1,214,1086095,13005,1570,0.452488707,0.259673520171615,0.7572593436006351
16874651,225438,1,214,1155224,25012,2871,0.2688035625,0.12288497515275301,0.3907733005366555
16874652,44953,0,214,875999,6235,5,0.495,0.395096857885091,0.37011671641256244
16874652,138514,0,214,1315512,17782,2710,0.495,0.0363793606787381,0.3916347015439892
16874652,170779,0,214,1426552,11070,797,0.495,0.5859692136539979,0.3436382015046624
16874652,288356,0,214,1301965,17295,1701,0.495,0.36538563262057,0.736374189299779
16874653,34165,1,214,678500,5020,629,0.3607273395,0.221638538993191,0.0
16874653,57207,1,214,921944,1583,53,0.167622444,0.0207924091775408,0.22426459906397397
16874653,65120,1,214,1043039,8711,1919,0.18370098450000003,0.0853187631022152,0.5460157655003175
